index,ecg_value,gsr_value,par,q_status,a_status
156,0.457478,0.290323,1,0,0
157,0.487781,0.290323,0,0,0
158,0.523949,0.290323,1,0,0
159,0.539589,0.290323,0,0,0
160,0.534702,0.290323,1,0,0
161,0.517107,0.290323,0,0,0
162,0.448680,0.290323,1,0,0
163,0.393939,0.290323,0,0,0
164,0.331378,0.290323,1,0,0
165,0.365591,0.290323,0,0,0
166,0.466276,0.290323,1,0,0
167,0.561095,0.290323,0,0,0
168,0.627566,0.290323,1,0,0
169,0.571847,0.290323,0,0,0
170,0.480938,0.290323,1,0,0
171,0.417400,0.290323,0,0,0
172,0.418377,0.290323,1,0,0
173,0.447703,0.290323,0,0,0
174,0.460411,0.290323,1,0,0
175,0.435973,0.290323,0,0,0
176,0.401760,0.290323,1,0,0
177,0.401760,0.290323,0,0,0
178,0.461388,0.290323,1,0,0
179,0.491691,0.290323,0,0,0
180,0.464321,0.290323,1,0,0
181,0.439883,0.290323,0,0,0
182,0.464321,0.290323,1,0,0
183,0.511241,0.290323,0,0,0
184,0.576735,0.290323,1,0,0
185,0.378299,0.290323,0,0,0
186,0.000000,0.290323,1,0,0
187,0.000000,0.290323,0,0,0
188,0.000000,0.290323,1,0,0
189,0.000000,0.290323,0,0,0
190,0.000000,0.290323,1,0,0
191,0.000000,0.290323,0,0,0
192,0.004888,0.290323,1,0,0
193,0.181818,0.290323,0,0,0
194,0.434018,0.290323,1,0,0
195,0.525904,0.290323,0,0,0
196,0.507331,0.290323,1,0,0
197,0.479961,0.290323,0,0,0
198,0.491691,0.290323,1,0,0
199,0.508309,0.290323,0,0,0
200,0.484848,0.290323,1,0,0
201,0.447703,0.290323,0,0,0
202,0.437928,0.290323,1,0,0
203,0.468231,0.290323,0,0,0
204,0.492669,0.290323,1,0,0
205,0.462366,0.290323,0,0,0
206,0.425220,0.290323,1,0,0
207,0.431085,0.290323,0,0,0
208,0.473118,0.290323,1,0,0
209,0.498534,0.290323,0,0,0
210,0.464321,0.290323,1,0,0
211,0.440860,0.290323,0,0,0
212,0.449658,0.290323,1,0,0
213,0.484848,0.290323,0,0,0
214,0.500489,0.290323,1,0,0
215,0.464321,0.290323,0,0,0
216,0.434018,0.290323,1,0,0
217,0.434995,0.290323,0,0,0
218,0.466276,0.290323,1,0,0
219,0.492669,0.290323,0,0,0
220,0.480938,0.290323,1,0,0
221,0.440860,0.290323,0,0,0
222,0.434995,0.290323,1,0,0
223,0.468231,0.290323,0,0,0
224,0.501466,0.290323,1,0,0
225,0.482893,0.290323,0,0,0
226,0.439883,0.290323,1,0,0
227,0.444770,0.290323,0,0,0
228,0.479961,0.290323,1,0,0
229,0.493646,0.290323,0,0,0
230,0.466276,0.290323,1,0,0
