index,ecg_value,gsr_value,q_status,a_status
13558,0.537634,0.269795,0,0
13559,0.000000,0.269795,0,0
13560,0.000000,0.268817,0,0
13561,0.712610,0.268817,0,0
13562,1.000000,0.268817,0,0
13563,1.000000,0.269795,0,0
13564,0.163245,0.269795,0,0
13565,0.000000,0.268817,0,0
13566,0.210166,0.268817,0,0
13567,1.000000,0.268817,0,0
13568,1.000000,0.268817,0,0
13569,0.648094,0.269795,0,0
13570,0.000000,0.269795,0,0
13571,0.000000,0.268817,0,0
13572,0.606061,0.268817,0,0
13573,1.000000,0.268817,0,0
13574,1.000000,0.269795,0,0
13575,0.345064,0.269795,0,0
13576,0.000000,0.268817,0,0
13577,0.106549,0.268817,0,0
13578,1.000000,0.268817,0,0
13579,1.000000,0.268817,0,0
13580,0.708700,0.269795,0,0
13581,0.000000,0.269795,0,0
13582,0.000000,0.268817,0,0
13583,0.472141,0.268817,0,0
13584,1.000000,0.268817,0,0
13585,1.000000,0.269795,0,0
13586,0.334311,0.269795,0,0
13587,0.000000,0.269795,0,0
13588,0.047898,0.268817,0,0
13589,1.000000,0.268817,0,0
13590,1.000000,0.268817,0,0
13591,0.788856,0.269795,0,0
13592,0.000000,0.269795,0,0
13593,0.000000,0.268817,0,0
13594,0.373412,0.268817,0,0
13595,1.000000,0.268817,0,0
13596,1.000000,0.268817,0,0
13597,0.430108,0.269795,0,0
13598,0.000000,0.269795,0,0
13599,0.000000,0.268817,0,0
13600,0.803519,0.268817,0,0
13601,1.000000,0.268817,0,0
13602,0.872923,0.269795,0,0
13603,0.070381,0.269795,0,0
13604,0.000000,0.268817,0,0
13605,0.286413,0.268817,0,0
13606,1.000000,0.268817,0,0
13607,1.000000,0.269795,0,0
13608,0.508309,0.269795,0,0
13609,0.000000,0.269795,0,0
13610,0.000000,0.268817,0,0
13611,0.676442,0.268817,0,0
13612,1.000000,0.268817,0,0
13613,1.000000,0.269795,0,0
13614,0.107527,0.269795,0,0
13615,0.000000,0.269795,0,0
13616,0.009775,0.268817,0,0
13617,1.000000,0.268817,0,0
13618,1.000000,0.268817,0,0
13619,0.383187,0.269795,0,0
13620,0.000000,0.269795,0,0
13621,0.000000,0.268817,0,0
13622,0.091887,0.268817,0,0
13623,0.570870,0.268817,0,0
13624,0.498534,0.269795,0,0
13625,0.000000,0.269795,0,0
13626,0.000000,0.269795,0,0
13627,0.000000,0.268817,0,0
13628,0.636364,0.268817,0,0
13629,1.000000,0.268817,0,0
13630,0.655914,0.269795,0,0
13631,0.000000,0.269795,0,0
13632,0.000000,0.268817,0,0
13633,0.549365,0.268817,0,0
13634,1.000000,0.268817,0,0
13635,1.000000,0.269795,0,0
13636,0.541544,0.269795,0,0
13637,0.000000,0.269795,0,0
13638,0.087977,0.268817,0,0
13639,1.000000,0.268817,0,0
13640,1.000000,0.268817,0,0
13641,0.811339,0.269795,0,0
13642,0.000978,0.269795,0,0
13643,0.000000,0.268817,0,0
13644,0.364614,0.268817,0,0
13645,1.000000,0.268817,0,0
13646,1.000000,0.269795,0,0
13647,0.501466,0.269795,0,0
13648,0.000000,0.269795,0,0
13649,0.000000,0.268817,0,0
13650,0.762463,0.268817,0,0
13651,1.000000,0.268817,0,0
13652,0.855327,0.269795,0,0
13653,0.033236,0.269795,0,0
13654,0.000000,0.268817,0,0
13655,0.260020,0.268817,0,0
13656,1.000000,0.268817,0,0
13657,1.000000,0.269795,0,0
13658,0.485826,0.269795,0,0
13659,0.000000,0.269795,0,0
13660,0.000000,0.268817,0,0
13661,0.642229,0.268817,0,0
13662,1.000000,0.268817,0,0
13663,1.000000,0.269795,0,0
13664,0.090909,0.269795,0,0
13665,0.000000,0.268817,0,0
13666,0.157380,0.268817,0,0
13667,1.000000,0.268817,0,0
13668,1.000000,0.269795,0,0
13669,0.556207,0.269795,0,0
13670,0.000000,0.269795,0,0
13671,0.000000,0.268817,0,0
13672,0.538612,0.268817,0,0
13673,1.000000,0.268817,0,0
13674,1.000000,0.269795,0,0
13675,0.200391,0.269795,0,0
13676,0.000000,0.269795,0,0
13677,0.000000,0.268817,0,0
13678,1.000000,0.268817,0,0
13679,1.000000,0.268817,0,0
13680,0.653959,0.269795,0,0
13681,0.000000,0.269795,0,0
13682,0.000000,0.268817,0,0
13683,0.412512,0.268817,0,0
13684,1.000000,0.268817,0,0
13685,1.000000,0.269795,0,0
13686,0.256109,0.269795,0,0
13687,0.000000,0.269795,0,0
13688,0.000978,0.268817,0,0
13689,0.797654,0.268817,0,0
13690,1.000000,0.268817,0,0
13691,0.757576,0.269795,0,0
13692,0.000000,0.269795,0,0
13693,0.000000,0.268817,0,0
13694,0.300098,0.268817,0,0
13695,1.000000,0.268817,0,0
13696,1.000000,0.269795,0,0
13697,0.358749,0.269795,0,0
13698,0.000000,0.269795,0,0
13699,0.000000,0.268817,0,0
13700,0.679374,0.268817,0,0
13701,1.000000,0.268817,0,0
13702,0.800587,0.269795,0,0
13703,0.000000,0.269795,0,0
13704,0.000000,0.268817,0,0
13705,0.196481,0.268817,0,0
13706,1.000000,0.268817,0,0
13707,1.000000,0.269795,0,0
13708,0.538612,0.269795,0,0
13709,0.000000,0.269795,0,0
13710,0.000000,0.268817,0,0
13711,0.548387,0.268817,0,0
13712,1.000000,0.268817,0,0
13713,0.863148,0.269795,0,0
13714,0.002933,0.269795,0,0
13715,0.000000,0.269795,0,0
13716,0.132942,0.268817,0,0
13717,1.000000,0.268817,0,0
13718,1.000000,0.268817,0,0
13719,0.542522,0.269795,0,0
13720,0.000000,0.269795,0,0
13721,0.000000,0.268817,0,0
13722,0.541544,0.268817,0,0
13723,1.000000,0.268817,0,0
13724,1.000000,0.269795,0,0
13725,0.207234,0.269795,0,0
13726,0.000000,0.269795,0,0
13727,0.115347,0.268817,0,0
13728,0.995112,0.268817,0,0
13729,1.000000,0.269795,0,0
13730,0.744868,0.269795,0,0
13731,0.000000,0.269795,0,0
13732,0.000000,0.268817,0,0
13733,0.518084,0.268817,0,0
13734,1.000000,0.268817,0,0
13735,1.000000,0.269795,0,0
13736,0.394917,0.269795,0,0
13737,0.000000,0.269795,0,0
13738,0.000000,0.268817,0,0
13739,1.000000,0.268817,0,0
13740,1.000000,0.269795,0,0
13741,0.837732,0.269795,0,0
13742,0.073314,0.269795,0,0
13743,0.000000,0.268817,0,0
13744,0.419355,0.268817,0,0
13745,1.000000,0.268817,0,0
13746,1.000000,0.269795,0,0
13747,0.480938,0.269795,0,0
13748,0.000000,0.269795,0,0
13749,0.013685,0.268817,0,0
13750,0.858260,0.268817,0,0
13751,1.000000,0.268817,0,0
13752,0.982405,0.269795,0,0
13753,0.128055,0.269795,0,0
13754,0.000000,0.269795,0,0
13755,0.328446,0.268817,0,0
13756,1.000000,0.268817,0,0
13757,1.000000,0.269795,0,0
13758,0.565982,0.269795,0,0
13759,0.000000,0.269795,0,0
13760,0.000000,0.268817,0,0
13761,0.758553,0.268817,0,0
13762,1.000000,0.268817,0,0
13763,1.000000,0.269795,0,0
13764,0.210166,0.269795,0,0
13765,0.000000,0.269795,0,0
13766,0.238514,0.268817,0,0
13767,1.000000,0.268817,0,0
13768,1.000000,0.269795,0,0
13769,0.746823,0.269795,0,0
13770,0.000000,0.269795,0,0
13771,0.000000,0.268817,0,0
13772,0.651026,0.268817,0,0
13773,1.000000,0.268817,0,0
13774,1.000000,0.269795,0,0
13775,0.257087,0.269795,0,0
13776,0.000000,0.269795,0,0
13777,0.106549,0.268817,0,0
13778,1.000000,0.268817,0,0
13779,1.000000,0.268817,0,0
13780,0.699902,0.269795,0,0
13781,0.000000,0.269795,0,0
13782,0.000000,0.268817,0,0
13783,0.452590,0.268817,0,0
13784,1.000000,0.268817,0,0
13785,1.000000,0.269795,0,0
13786,0.334311,0.269795,0,0
13787,0.000000,0.269795,0,0
13788,0.043011,0.268817,0,0
13789,0.770283,0.268817,0,0
13790,1.000000,0.268817,0,0
13791,0.802542,0.269795,0,0
13792,0.002933,0.269795,0,0
13793,0.000000,0.268817,0,0
13794,0.410557,0.268817,0,0
13795,1.000000,0.268817,0,0
13796,1.000000,0.269795,0,0
13797,0.489736,0.269795,0,0
13798,0.000000,0.269795,0,0
13799,0.000000,0.268817,0,0
13800,0.844575,0.268817,0,0
13801,1.000000,0.268817,0,0
13802,0.913001,0.269795,0,0
13803,0.095797,0.269795,0,0
13804,0.000000,0.269795,0,0
13805,0.296188,0.268817,0,0
13806,1.000000,0.268817,0,0
13807,1.000000,0.269795,0,0
13808,0.520039,0.269795,0,0
13809,0.000000,0.269795,0,0
13810,0.000000,0.268817,0,0
13811,0.685239,0.268817,0,0
13812,1.000000,0.268817,0,0
13813,1.000000,0.269795,0,0
13814,0.126100,0.269795,0,0
13815,0.000000,0.269795,0,0
13816,0.193548,0.268817,0,0
13817,1.000000,0.268817,0,0
13818,1.000000,0.269795,0,0
13819,0.631476,0.269795,0,0
13820,0.000000,0.269795,0,0
13821,0.000000,0.268817,0,0
13822,0.605083,0.268817,0,0
13823,1.000000,0.268817,0,0
13824,1.000000,0.269795,0,0
13825,0.250244,0.269795,0,0
13826,0.000000,0.269795,0,0
13827,0.128055,0.268817,0,0
13828,1.000000,0.268817,0,0
13829,1.000000,0.269795,0,0
13830,0.831867,0.269795,0,0
13831,0.000000,0.269795,0,0
13832,0.000000,0.268817,0,0
13833,0.531769,0.268817,0,0
13834,1.000000,0.268817,0,0
13835,1.000000,0.269795,0,0
13836,0.395894,0.269795,0,0
13837,0.000000,0.269795,0,0
13838,0.073314,0.268817,0,0
13839,1.000000,0.268817,0,0
13840,1.000000,0.268817,0,0
13841,0.806452,0.269795,0,0
13842,0.013685,0.269795,0,0
13843,0.000000,0.269795,0,0
13844,0.405670,0.268817,0,0
13845,1.000000,0.268817,0,0
13846,1.000000,0.269795,0,0
13847,0.455523,0.269795,0,0
13848,0.000000,0.269795,0,0
13849,0.000000,0.268817,0,0
13850,0.611926,0.268817,0,0
13851,1.000000,0.268817,0,0
13852,0.850440,0.269795,0,0
13853,0.037146,0.269795,0,0
13854,0.000000,0.269795,0,0
13855,0.270772,0.268817,0,0
13856,1.000000,0.268817,0,0
13857,1.000000,0.269795,0,0
13858,0.525904,0.269795,0,0
13859,0.000000,0.269795,0,0
13860,0.000000,0.268817,0,0
13861,0.699902,0.268817,0,0
13862,1.000000,0.268817,0,0
13863,1.000000,0.269795,0,0
13864,0.151515,0.269795,0,0
13865,0.000000,0.269795,0,0
13866,0.191593,0.268817,0,0
13867,1.000000,0.268817,0,0
13868,1.000000,0.269795,0,0
13869,0.609971,0.269795,0,0
13870,0.000000,0.269795,0,0
13871,0.000000,0.268817,0,0
13872,0.564027,0.268817,0,0
13873,1.000000,0.268817,0,0
13874,1.000000,0.269795,0,0
13875,0.207234,0.269795,0,0
13876,0.000000,0.269795,0,0
13877,0.101662,0.268817,0,0
13878,1.000000,0.268817,0,0
13879,1.000000,0.269795,0,0
13880,0.695015,0.269795,0,0
13881,0.000000,0.269795,0,0
13882,0.000000,0.268817,0,0
13883,0.435973,0.268817,0,0
13884,1.000000,0.268817,0,0
13885,1.000000,0.269795,0,0
13886,0.268817,0.269795,0,0
13887,0.000000,0.269795,0,0
13888,0.020528,0.268817,0,0
13889,0.828934,0.268817,0,0
13890,1.000000,0.269795,0,0
13891,0.851417,0.269795,0,0
13892,0.000000,0.269795,0,0
13893,0.000000,0.269795,0,0
13894,0.339198,0.268817,0,0
13895,1.000000,0.268817,0,0
13896,1.000000,0.269795,0,0
13897,0.356794,0.269795,0,0
13898,0.000000,0.269795,0,0
13899,0.000000,0.268817,0,0
13900,0.692082,0.268817,0,0
13901,1.000000,0.268817,0,0
13902,0.805474,0.269795,0,0
13903,0.000000,0.269795,0,0
13904,0.000000,0.269795,0,0
13905,0.177908,0.268817,0,0
13906,1.000000,0.268817,0,0
13907,1.000000,0.269795,0,0
13908,0.285435,0.269795,0,0
13909,0.000000,0.269795,0,0
13910,0.000000,0.268817,0,0
13911,0.056696,0.268817,0,0
13912,0.637341,0.268817,0,0
13913,0.384164,0.269795,0,0
13914,0.000000,0.269795,0,0
13915,0.000000,0.269795,0,0
13916,0.000000,0.268817,0,0
13917,0.476051,0.268817,0,0
13918,1.000000,0.269795,0,0
13919,0.423265,0.269795,0,0
13920,0.000000,0.269795,0,0
13921,0.000000,0.268817,0,0
13922,0.639296,0.268817,0,0
13923,1.000000,0.268817,0,0
13924,1.000000,0.269795,0,0
13925,0.355816,0.269795,0,0
13926,0.000000,0.269795,0,0
13927,0.182796,0.268817,0,0
13928,1.000000,0.268817,0,0
13929,1.000000,0.269795,0,0
13930,0.735093,0.269795,0,0
13931,0.000000,0.269795,0,0
13932,0.000000,0.268817,0,0
13933,0.455523,0.268817,0,0
13934,1.000000,0.268817,0,0
13935,1.000000,0.269795,0,0
13936,0.246334,0.269795,0,0
13937,0.000000,0.269795,0,0
13938,0.000000,0.268817,0,0
13939,0.790811,0.268817,0,0
13940,1.000000,0.269795,0,0
13941,0.714565,0.269795,0,0
13942,0.000000,0.269795,0,0
13943,0.000000,0.269795,0,0
13944,0.276637,0.268817,0,0
13945,1.000000,0.268817,0,0
13946,1.000000,0.269795,0,0
13947,0.326491,0.269795,0,0
13948,0.000000,0.269795,0,0
13949,0.000000,0.268817,0,0
13950,0.675464,0.268817,0,0
13951,1.000000,0.269795,0,0
13952,0.890518,0.269795,0,0
13953,0.000000,0.269795,0,0
13954,0.000000,0.269795,0,0
13955,0.201369,0.268817,0,0
13956,1.000000,0.268817,0,0
13957,1.000000,0.269795,0,0
13958,0.437928,0.269795,0,0
13959,0.000000,0.269795,0,0
13960,0.000000,0.268817,0,0
13961,0.565982,0.268817,0,0
13962,1.000000,0.268817,0,0
13963,0.864125,0.269795,0,0
13964,0.009775,0.269795,0,0
13965,0.000000,0.269795,0,0
13966,0.120235,0.268817,0,0
13967,1.000000,0.268817,0,0
13968,1.000000,0.269795,0,0
13969,0.511241,0.269795,0,0
13970,0.000000,0.269795,0,0
13971,0.000000,0.268817,0,0
13972,0.299120,0.268817,0,0
13973,1.000000,0.268817,0,0
13974,1.000000,0.269795,0,0
13975,0.065494,0.269795,0,0
13976,0.000000,0.269795,0,0
13977,0.030303,0.268817,0,0
13978,0.790811,0.268817,0,0
13979,1.000000,0.269795,0,0
13980,0.572825,0.269795,0,0
13981,0.000000,0.269795,0,0
13982,0.000000,0.269795,0,0
13983,0.316716,0.268817,0,0
13984,1.000000,0.268817,0,0
13985,1.000000,0.269795,0,0
13986,0.104594,0.269795,0,0
13987,0.000000,0.269795,0,0
13988,0.000000,0.268817,0,0
13989,0.618768,0.268817,0,0
13990,1.000000,0.269795,0,0
13991,0.659824,0.269795,0,0
13992,0.000000,0.269795,0,0
13993,0.000000,0.269795,0,0
13994,0.221896,0.268817,0,0
13995,1.000000,0.268817,0,0
13996,1.000000,0.269795,0,0
13997,0.228739,0.269795,0,0
13998,0.000000,0.269795,0,0
13999,0.000000,0.268817,0,0
14000,0.573803,0.268817,0,0
14001,1.000000,0.269795,0,0
14002,0.738025,0.269795,0,0
14003,0.000000,0.269795,0,0
14004,0.000000,0.269795,0,0
14005,0.160313,0.268817,0,0
14006,1.000000,0.268817,0,0
14007,1.000000,0.269795,0,0
14008,0.414467,0.269795,0,0
14009,0.000000,0.269795,0,0
14010,0.000000,0.268817,0,0
14011,0.604106,0.268817,0,0
14012,1.000000,0.268817,0,0
14013,1.000000,0.269795,0,0
14014,0.061584,0.269795,0,0
14015,0.000000,0.269795,0,0
14016,0.180841,0.268817,0,0
14017,1.000000,0.268817,0,0
14018,1.000000,0.269795,0,0
14019,0.622678,0.269795,0,0
14020,0.000000,0.269795,0,0
14021,0.000000,0.268817,0,0
14022,0.600196,0.268817,0,0
14023,1.000000,0.268817,0,0
14024,1.000000,0.269795,0,0
14025,0.236559,0.269795,0,0
14026,0.000000,0.269795,0,0
14027,0.119257,0.268817,0,0
14028,1.000000,0.268817,0,0
14029,1.000000,0.269795,0,0
14030,0.711632,0.269795,0,0
14031,0.000000,0.269795,0,0
14032,0.000000,0.269795,0,0
14033,0.306940,0.268817,0,0
14034,1.000000,0.268817,0,0
14035,1.000000,0.269795,0,0
14036,0.309873,0.269795,0,0
14037,0.000000,0.269795,0,0
14038,0.038123,0.268817,0,0
14039,0.899316,0.268817,0,0
14040,1.000000,0.269795,0,0
14041,0.792766,0.269795,0,0
14042,0.000000,0.269795,0,0
14043,0.000000,0.269795,0,0
14044,0.380254,0.268817,0,0
14045,1.000000,0.268817,0,0
14046,1.000000,0.269795,0,0
14047,0.408602,0.269795,0,0
14048,0.000000,0.269795,0,0
14049,0.000000,0.268817,0,0
14050,0.781036,0.268817,0,0
14051,1.000000,0.269795,0,0
14052,0.859238,0.269795,0,0
14053,0.064516,0.269795,0,0
14054,0.000000,0.269795,0,0
14055,0.305963,0.268817,0,0
14056,1.000000,0.268817,0,0
14057,1.000000,0.269795,0,0
14058,0.545455,0.269795,0,0
14059,0.000000,0.269795,0,0
14060,0.000000,0.268817,0,0
14061,0.733138,0.268817,0,0
14062,1.000000,0.269795,0,0
14063,1.000000,0.269795,0,0
14064,0.298143,0.269795,0,0
14065,0.000000,0.269795,0,0
14066,0.219941,0.268817,0,0
14067,1.000000,0.268817,0,0
14068,1.000000,0.269795,0,0
14069,0.623656,0.269795,0,0
14070,0.000000,0.269795,0,0
14071,0.000000,0.268817,0,0
14072,0.580645,0.268817,0,0
14073,1.000000,0.268817,0,0
14074,1.000000,0.269795,0,0
14075,0.189638,0.269795,0,0
14076,0.000000,0.269795,0,0
14077,0.091887,0.268817,0,0
14078,1.000000,0.268817,0,0
14079,1.000000,0.269795,0,0
14080,0.684262,0.269795,0,0
14081,0.000000,0.269795,0,0
14082,0.000000,0.268817,0,0
14083,0.466276,0.268817,0,0
14084,1.000000,0.268817,0,0
14085,1.000000,0.269795,0,0
14086,0.324536,0.269795,0,0
14087,0.000000,0.269795,0,0
14088,0.068426,0.268817,0,0
14089,1.000000,0.268817,0,0
14090,1.000000,0.269795,0,0
14091,0.802542,0.269795,0,0
14092,0.012708,0.269795,0,0
14093,0.000000,0.269795,0,0
14094,0.262952,0.268817,0,0
14095,1.000000,0.268817,0,0
14096,1.000000,0.269795,0,0
14097,0.442815,0.269795,0,0
14098,0.000000,0.269795,0,0
14099,0.000000,0.268817,0,0
14100,0.835777,0.268817,0,0
14101,1.000000,0.268817,0,0
14102,0.908113,0.269795,0,0
14103,0.099707,0.269795,0,0
14104,0.000000,0.269795,0,0
14105,0.327468,0.268817,0,0
14106,1.000000,0.268817,0,0
14107,1.000000,0.269795,0,0
14108,0.548387,0.269795,0,0
14109,0.000000,0.269795,0,0
14110,0.000000,0.268817,0,0
14111,0.728250,0.268817,0,0
14112,1.000000,0.268817,0,0
14113,1.000000,0.269795,0,0
14114,0.175953,0.269795,0,0
14115,0.000000,0.269795,0,0
14116,0.220919,0.268817,0,0
14117,1.000000,0.268817,0,0
14118,1.000000,0.269795,0,0
14119,0.628543,0.269795,0,0
14120,0.000000,0.269795,0,0
14121,0.000000,0.268817,0,0
14122,0.594330,0.268817,0,0
14123,1.000000,0.268817,0,0
14124,1.000000,0.269795,0,0
14125,0.387097,0.269795,0,0
14126,0.000000,0.269795,0,0
14127,0.130987,0.268817,0,0
14128,1.000000,0.268817,0,0
14129,1.000000,0.269795,0,0
14130,0.729228,0.269795,0,0
14131,0.000000,0.269795,0,0
14132,0.000000,0.268817,0,0
14133,0.520039,0.268817,0,0
14134,1.000000,0.268817,0,0
14135,1.000000,0.269795,0,0
14136,0.378299,0.269795,0,0
14137,0.000000,0.269795,0,0
14138,0.083089,0.268817,0,0
14139,1.000000,0.268817,0,0
14140,1.000000,0.268817,0,0
14141,0.823069,0.269795,0,0
14142,0.044966,0.269795,0,0
14143,0.000000,0.268817,0,0
14144,0.448680,0.268817,0,0
14145,1.000000,0.268817,0,0
14146,1.000000,0.269795,0,0
14147,0.473118,0.269795,0,0
14148,0.000000,0.269795,0,0
14149,0.016618,0.268817,0,0
14150,0.862170,0.268817,0,0
14151,1.000000,0.268817,0,0
14152,0.983382,0.269795,0,0
14153,0.122190,0.269795,0,0
14154,0.000000,0.268817,0,0
14155,0.159335,0.268817,0,0
14156,1.000000,0.268817,0,0
14157,1.000000,0.268817,0,0
14158,0.584555,0.269795,0,0
14159,0.000000,0.269795,0,0
14160,0.000000,0.268817,0,0
14161,0.807429,0.268817,0,0
14162,1.000000,0.268817,0,0
14163,1.000000,0.269795,0,0
14164,0.267840,0.269795,0,0
14165,0.000000,0.268817,0,0
14166,0.273705,0.268817,0,0
14167,1.000000,0.268817,0,0
14168,1.000000,0.268817,0,0
14169,0.690127,0.269795,0,0
14170,0.000000,0.269795,0,0
14171,0.000000,0.268817,0,0
14172,0.674487,0.268817,0,0
14173,1.000000,0.268817,0,0
14174,1.000000,0.269795,0,0
14175,0.276637,0.269795,0,0
14176,0.000000,0.268817,0,0
14177,0.140762,0.268817,0,0
14178,1.000000,0.268817,0,0
14179,1.000000,0.268817,0,0
14180,0.715542,0.269795,0,0
14181,0.000000,0.269795,0,0
14182,0.000000,0.268817,0,0
14183,0.489736,0.268817,0,0
14184,1.000000,0.268817,0,0
14185,1.000000,0.268817,0,0
14186,0.442815,0.269795,0,0
14187,0.000000,0.268817,0,0
14188,0.033236,0.268817,0,0
14189,0.869013,0.268817,0,0
14190,1.000000,0.268817,0,0
14191,0.765396,0.269795,0,0
14192,0.000000,0.269795,0,0
14193,0.000000,0.268817,0,0
14194,0.340176,0.268817,0,0
14195,1.000000,0.268817,0,0
14196,1.000000,0.268817,0,0
14197,0.347996,0.269795,0,0
14198,0.000000,0.268817,0,0
14199,0.000000,0.268817,0,0
14200,0.728250,0.268817,0,0
14201,1.000000,0.268817,0,0
14202,0.812317,0.269795,0,0
14203,0.000000,0.268817,0,0
14204,0.000000,0.268817,0,0
14205,0.212121,0.268817,0,0
14206,1.000000,0.268817,0,0
14207,1.000000,0.268817,0,0
14208,0.246334,0.268817,0,0
14209,0.000000,0.268817,0,0
14210,0.000000,0.268817,0,0
14211,0.161290,0.268817,0,0
14212,0.611926,0.268817,0,0
14213,0.352884,0.268817,0,0
14214,0.000000,0.268817,0,0
14215,0.000000,0.268817,0,0
14216,0.000000,0.268817,0,0
14217,0.530792,0.268817,0,0
14218,1.000000,0.268817,0,0
14219,0.478983,0.268817,0,0
14220,0.000000,0.268817,0,0
14221,0.000000,0.268817,0,0
14222,0.665689,0.268817,0,0
14223,1.000000,0.268817,0,0
14224,1.000000,0.268817,0,0
14225,0.336266,0.268817,0,0
14226,0.000000,0.268817,0,0
14227,0.161290,0.268817,0,0
14228,1.000000,0.268817,0,0
14229,1.000000,0.268817,0,0
14230,0.706745,0.268817,0,0
14231,0.000000,0.268817,0,0
14232,0.000000,0.268817,0,0
14233,0.466276,0.267840,0,0
14234,1.000000,0.268817,0,0
14235,1.000000,0.268817,0,0
14236,0.269795,0.268817,0,0
14237,0.000000,0.268817,0,0
14238,0.032258,0.268817,0,0
14239,0.857283,0.267840,0,0
14240,1.000000,0.268817,0,0
14241,0.772238,0.268817,0,0
14242,0.000000,0.268817,0,0
14243,0.000000,0.268817,0,0
14244,0.383187,0.267840,0,0
14245,1.000000,0.268817,0,0
14246,1.000000,0.268817,0,0
14247,0.529814,0.268817,0,0
14248,0.000000,0.268817,0,0
14249,0.000000,0.268817,0,0
14250,0.752688,0.267840,0,0
14251,1.000000,0.268817,0,0
14252,0.809384,0.268817,0,0
14253,0.000000,0.268817,0,0
14254,0.000000,0.268817,0,0
14255,0.211144,0.267840,0,0
14256,1.000000,0.268817,0,0
14257,1.000000,0.268817,0,0
14258,0.385142,0.268817,0,0
14259,0.000000,0.268817,0,0
14260,0.000000,0.268817,0,0
14261,0.559140,0.267840,0,0
14262,1.000000,0.268817,0,0
14263,0.866080,0.268817,0,0
14264,0.014663,0.268817,0,0
14265,0.000000,0.268817,0,0
14266,0.141740,0.267840,0,0
14267,0.865103,0.267840,0,0
14268,1.000000,0.268817,0,0
14269,0.506354,0.268817,0,0
14270,0.000000,0.268817,0,0
14271,0.000000,0.267840,0,0
14272,0.469208,0.267840,0,0
14273,1.000000,0.268817,0,0
14274,1.000000,0.268817,0,0
14275,0.067449,0.268817,0,0
14276,0.000000,0.268817,0,0
14277,0.000000,0.267840,0,0
14278,0.854350,0.267840,0,0
14279,1.000000,0.268817,0,0
14280,0.600196,0.268817,0,0
14281,0.000000,0.268817,0,0
14282,0.000000,0.267840,0,0
14283,0.382209,0.267840,0,0
14284,1.000000,0.267840,0,0
14285,1.000000,0.268817,0,0
14286,0.217986,0.268817,0,0
14287,0.000000,0.268817,0,0
14288,0.003910,0.267840,0,0
14289,0.796676,0.267840,0,0
14290,1.000000,0.267840,0,0
14291,0.730205,0.268817,0,0
14292,0.000000,0.268817,0,0
14293,0.000000,0.267840,0,0
14294,0.303030,0.267840,0,0
14295,1.000000,0.267840,0,0
14296,1.000000,0.268817,0,0
14297,0.272727,0.268817,0,0
14298,0.000000,0.268817,0,0
14299,0.000000,0.267840,0,0
14300,0.655914,0.267840,0,0
14301,1.000000,0.267840,0,0
14302,0.774194,0.268817,0,0
14303,0.000000,0.268817,0,0
14304,0.000000,0.267840,0,0
14305,0.203324,0.267840,0,0
14306,1.000000,0.267840,0,0
14307,1.000000,0.267840,0,0
14308,0.519062,0.268817,0,0
14309,0.000000,0.267840,0,0
14310,0.000000,0.267840,0,0
14311,0.605083,0.267840,0,0
14312,1.000000,0.267840,0,0
14313,0.983382,0.268817,0,0
14314,0.073314,0.268817,0,0
14315,0.000000,0.267840,0,0
14316,0.175953,0.267840,0,0
14317,1.000000,0.267840,0,0
14318,1.000000,0.267840,0,0
14319,0.582600,0.267840,0,0
14320,0.000000,0.267840,0,0
14321,0.000000,0.267840,0,0
14322,0.632454,0.267840,0,0
14323,1.000000,0.267840,0,0
14324,1.000000,0.267840,0,0
14325,0.286413,0.267840,0,0
14326,0.000000,0.267840,0,0
14327,0.154448,0.267840,0,0
14328,1.000000,0.267840,0,0
14329,1.000000,0.267840,0,0
14330,0.722385,0.267840,0,0
14331,0.000000,0.267840,0,0
14332,0.000000,0.267840,0,0
14333,0.547410,0.267840,0,0
14334,1.000000,0.267840,0,0
14335,1.000000,0.267840,0,0
14336,0.376344,0.267840,0,0
14337,0.000000,0.267840,0,0
14338,0.000000,0.267840,0,0
14339,1.000000,0.267840,0,0
14340,1.000000,0.267840,0,0
14341,0.769306,0.267840,0,0
14342,0.000000,0.267840,0,0
14343,0.000000,0.267840,0,0
14344,0.381232,0.266862,0,0
14345,1.000000,0.267840,0,0
14346,1.000000,0.267840,0,0
14347,0.407625,0.267840,0,0
14348,0.000000,0.267840,0,0
14349,0.000000,0.267840,0,0
14350,0.780059,0.266862,0,0
14351,1.000000,0.267840,0,0
14352,0.831867,0.267840,0,0
14353,0.001955,0.267840,0,0
14354,0.000000,0.267840,0,0
14355,0.266862,0.267840,0,0
14356,1.000000,0.267840,0,0
14357,1.000000,0.267840,0,0
14358,0.505376,0.267840,0,0
14359,0.000000,0.267840,0,0
14360,0.000000,0.267840,0,0
14361,0.716520,0.266862,0,0
14362,1.000000,0.267840,0,0
14363,1.000000,0.267840,0,0
14364,0.120235,0.267840,0,0
14365,0.000000,0.267840,0,0
14366,0.193548,0.266862,0,0
14367,1.000000,0.267840,0,0
14368,1.000000,0.267840,0,0
14369,0.716520,0.267840,0,0
14370,0.000000,0.267840,0,0
14371,0.000000,0.267840,0,0
14372,0.606061,0.266862,0,0
14373,1.000000,0.267840,0,0
14374,1.000000,0.267840,0,0
14375,0.222874,0.267840,0,0
14376,0.000000,0.267840,0,0
14377,0.108504,0.267840,0,0
14378,1.000000,0.266862,0,0
14379,1.000000,0.267840,0,0
